Iteration number	RMS error
390.0	0.00170358978467
391.0	0.00170218887995
392.0	0.00170078429312
393.0	0.00169937608415
394.0	0.00169796431202
395.0	0.0016965490348
396.0	0.00169513030963
397.0	0.00169370819275
398.0	0.00169228273951
399.0	0.00169085400439
400.0	0.00168942204101
401.0	0.00168798690216
402.0	0.00168654863978
403.0	0.001685107305
404.0	0.00168366294818
405.0	0.00168221561886
406.0	0.00168076536582
407.0	0.00167931223708
408.0	0.00167785627992
409.0	0.00167639754088
410.0	0.00167493606578
411.0	0.00167347189973
412.0	0.00167200508716
413.0	0.00167053567179
414.0	0.0016690636967
415.0	0.00166758920427
416.0	0.00166611223627
417.0	0.0016646328338
418.0	0.00166315103735
419.0	0.00166166688679
420.0	0.00166018042139
421.0	0.00165869167981
422.0	0.00165720070014
423.0	0.00165570751988
424.0	0.00165421217598
425.0	0.00165271470482
426.0	0.00165121514224
427.0	0.00164971352355
428.0	0.00164820988351
429.0	0.00164670425639
430.0	0.00164519667594
431.0	0.00164368717538
432.0	0.00164217578749
433.0	0.00164066254452
434.0	0.00163914747826
435.0	0.00163763062004
436.0	0.00163611200071
437.0	0.0016345916507
438.0	0.00163306959996
439.0	0.00163154587803
440.0	0.00163002051399
441.0	0.00162849353653
442.0	0.0016269649739
443.0	0.00162543485396
444.0	0.00162390320415
445.0	0.00162237005154
446.0	0.00162083542278
447.0	0.00161929934417
448.0	0.00161776184162
449.0	0.00161622294066
450.0	0.00161468266647
451.0	0.00161314104389
452.0	0.00161159809737
453.0	0.00161005385105
454.0	0.00160850832872
455.0	0.00160696155382
456.0	0.0016054135495
457.0	0.00160386433855
458.0	0.00160231394345
459.0	0.0016007623864
460.0	0.00159920968926
461.0	0.00159765587359
462.0	0.00159610096068
463.0	0.0015945449715
464.0	0.00159298792676
465.0	0.00159142984685
466.0	0.00158987075193
467.0	0.00158831066185
468.0	0.00158674959622
469.0	0.00158518757436
470.0	0.00158362461535
471.0	0.00158206073801
472.0	0.00158049596091
473.0	0.00157893030237
474.0	0.00157736378048
475.0	0.00157579641306
476.0	0.00157422821774
477.0	0.00157265921189
478.0	0.00157108941266
479.0	0.00156951883697
480.0	0.00156794750153
481.0	0.00156637542283
482.0	0.00156480261716
483.0	0.00156322910059
484.0	0.00156165488897
485.0	0.00156007999798
486.0	0.00155850444307
487.0	0.00155692823952
488.0	0.0015553514024
489.0	0.00155377394661
490.0	0.00155219588683
491.0	0.00155061723759
492.0	0.00154903801323
493.0	0.00154745822791
494.0	0.00154587789562
495.0	0.00154429703016
496.0	0.0015427156452
497.0	0.0015411337542
498.0	0.00153955137048
499.0	0.00153796850721
500.0	0.00153638517737
501.0	0.00153480139381
502.0	0.00153321716923
503.0	0.00153163251616
504.0	0.00153004744698
505.0	0.00152846197396
506.0	0.00152687610918
507.0	0.00152528986461
508.0	0.00152370325206
509.0	0.00152211628324
510.0	0.00152052896967
511.0	0.00151894132279
512.0	0.00151735335388
513.0	0.0015157650741
514.0	0.00151417649448
515.0	0.00151258762593
516.0	0.00151099847924
517.0	0.00150940906507
518.0	0.00150781939398
519.0	0.00150622947639
520.0	0.00150463932263
521.0	0.00150304894289
522.0	0.00150145834727
523.0	0.00149986754575
524.0	0.00149827654822
525.0	0.00149668536443
526.0	0.00149509400406
527.0	0.00149350247667
528.0	0.00149191079172
529.0	0.00149031895858
530.0	0.00148872698651
531.0	0.00148713488468
532.0	0.00148554266216
533.0	0.00148395032794
534.0	0.0014823578909
535.0	0.00148076535984
536.0	0.00147917274348
537.0	0.00147758005043
538.0	0.00147598728923
539.0	0.00147439446833
540.0	0.0014728015961
541.0	0.00147120868081
542.0	0.00146961573069
543.0	0.00146802275383
544.0	0.00146642975831
545.0	0.00146483675207
546.0	0.00146324374302
547.0	0.00146165073896
548.0	0.00146005774764
549.0	0.00145846477674
550.0	0.00145687183384
551.0	0.00145527892648
552.0	0.00145368606212
553.0	0.00145209324813
554.0	0.00145050049186
555.0	0.00144890780055
556.0	0.00144731518139
557.0	0.00144572264151
558.0	0.00144413018798
559.0	0.00144253782779
560.0	0.00144094556789
561.0	0.00143935341515
562.0	0.00143776137639
563.0	0.00143616945838
564.0	0.00143457766781
565.0	0.00143298601134
566.0	0.00143139449555
567.0	0.00142980312698
568.0	0.00142821191211
569.0	0.00142662085737
570.0	0.00142502996913
571.0	0.00142343925371
572.0	0.00142184871739
573.0	0.00142025836639
574.0	0.00141866820688
575.0	0.00141707824498
576.0	0.00141548848677
577.0	0.00141389893828
578.0	0.00141230960548
579.0	0.00141072049431
580.0	0.00140913161067
581.0	0.00140754296039
582.0	0.00140595454927
583.0	0.00140436638309
584.0	0.00140277846754
585.0	0.00140119080831
586.0	0.00139960341102
587.0	0.00139801628128
588.0	0.00139642942462
589.0	0.00139484284656
590.0	0.00139325655258
591.0	0.00139167054811
592.0	0.00139008483855
593.0	0.00138849942925
594.0	0.00138691432554
595.0	0.00138532953271
596.0	0.00138374505601
597.0	0.00138216090065
598.0	0.00138057707182
599.0	0.00137899357467
600.0	0.00137741041431
601.0	0.00137582759583
602.0	0.00137424512427
603.0	0.00137266300465
604.0	0.00137108124197
605.0	0.00136949984116
606.0	0.00136791880717
607.0	0.00136633814488
608.0	0.00136475785916
609.0	0.00136317795484
610.0	0.00136159843674
611.0	0.00136001930963
612.0	0.00135844057827
613.0	0.00135686224738
614.0	0.00135528432165
615.0	0.00135370680576
616.0	0.00135212970436
617.0	0.00135055302205
618.0	0.00134897676344
619.0	0.00134740093309
620.0	0.00134582553555
621.0	0.00134425057533
622.0	0.00134267605694
623.0	0.00134110198484
624.0	0.00133952836349
625.0	0.00133795519731
626.0	0.0013363824907
627.0	0.00133481024805
628.0	0.00133323847371
629.0	0.00133166717204
630.0	0.00133009634734
631.0	0.00132852600391
632.0	0.00132695614603
633.0	0.00132538677796
634.0	0.00132381790394
635.0	0.00132224952817
636.0	0.00132068165487
637.0	0.00131911428821
638.0	0.00131754743235
639.0	0.00131598109144
640.0	0.0013144152696
641.0	0.00131284997094
642.0	0.00131128519954
643.0	0.0013097209595
644.0	0.00130815725485
645.0	0.00130659408964
646.0	0.0013050314679
647.0	0.00130346939364
648.0	0.00130190787083
649.0	0.00130034690348
650.0	0.00129878649552
651.0	0.00129722665092
652.0	0.0012956673736
653.0	0.00129410866749
654.0	0.00129255053648
655.0	0.00129099298446
656.0	0.00128943601532
657.0	0.00128787963292
658.0	0.00128632384109
659.0	0.0012847686437
660.0	0.00128321404454
661.0	0.00128166004745
662.0	0.00128010665621
663.0	0.00127855387461
664.0	0.00127700170644
665.0	0.00127545015545
666.0	0.00127389922539
667.0	0.00127234892001
668.0	0.00127079924304
669.0	0.00126925019819
670.0	0.00126770178919
671.0	0.00126615401971
672.0	0.00126460689346
673.0	0.00126306041411
674.0	0.00126151458533
675.0	0.00125996941077
676.0	0.0012584248941
677.0	0.00125688103895
678.0	0.00125533784895
679.0	0.00125379532772
680.0	0.00125225347888
681.0	0.00125071230604
682.0	0.00124917181278
683.0	0.00124763200271
684.0	0.00124609287941
685.0	0.00124455444643
686.0	0.00124301670737
687.0	0.00124147966576
688.0	0.00123994332517
689.0	0.00123840768914
690.0	0.0012368727612
691.0	0.0012353385449
692.0	0.00123380504374
693.0	0.00123227226126
694.0	0.00123074020096
695.0	0.00122920886635
696.0	0.00122767826093
697.0	0.00122614838819
698.0	0.00122461925162
699.0	0.00122309085472
700.0	0.00122156320094
701.0	0.00122003629378
702.0	0.00121851013668
703.0	0.00121698473313
704.0	0.00121546008658
705.0	0.00121393620047
706.0	0.00121241307827
707.0	0.00121089072342
708.0	0.00120936913935
709.0	0.00120784832951
710.0	0.00120632829733
711.0	0.00120480904624
712.0	0.00120329057966
713.0	0.00120177290103
714.0	0.00120025601375
715.0	0.00119873992125
716.0	0.00119722462694
717.0	0.00119571013423
718.0	0.00119419644652
719.0	0.00119268356724
720.0	0.00119117149976
721.0	0.00118966024751
722.0	0.00118814981388
723.0	0.00118664020225
724.0	0.00118513141604
725.0	0.00118362345863
726.0	0.00118211633341
727.0	0.00118061004377
728.0	0.0011791045931
729.0	0.00117759998479
730.0	0.00117609622222
731.0	0.00117459330877
732.0	0.00117309124784
733.0	0.0011715900428
734.0	0.00117008969703
735.0	0.00116859021392
736.0	0.00116709159685
737.0	0.0011655938492
738.0	0.00116409697435
739.0	0.00116260097567
740.0	0.00116110585655
741.0	0.00115961162038
742.0	0.00115811827052
743.0	0.00115662581036
744.0	0.00115513424329
745.0	0.00115364357267
746.0	0.00115215380191
747.0	0.00115066493437
748.0	0.00114917697345
749.0	0.00114768992252
750.0	0.00114620378498
751.0	0.00114471856421
752.0	0.0011432342636
753.0	0.00114175088654
754.0	0.00114026843642
755.0	0.00113878691664
756.0	0.00113730633059
757.0	0.00113582668167
758.0	0.00113434797327
759.0	0.0011328702088
760.0	0.00113139339166
761.0	0.00112991752525
762.0	0.00112844261298
763.0	0.00112696865827
764.0	0.00112549566452
765.0	0.00112402363515
766.0	0.00112255257358
767.0	0.00112108248323
768.0	0.00111961336752
769.0	0.00111814522988
770.0	0.00111667807374
771.0	0.00111521190254
772.0	0.0011137467197
773.0	0.00111228252867
774.0	0.00111081933289
775.0	0.00110935713582
776.0	0.00110789594089
777.0	0.00110643575157
778.0	0.00110497657132
779.0	0.00110351840359
780.0	0.00110206125186
781.0	0.0011006051196
782.0	0.00109915001027
783.0	0.00109769592737
784.0	0.00109624287437
785.0	0.00109479085477
786.0	0.00109333987205
787.0	0.00109188992972
788.0	0.00109044103129
789.0	0.00108899318025
790.0	0.00108754638012
791.0	0.00108610063442
792.0	0.00108465594668
793.0	0.00108321232042
794.0	0.00108176975918
795.0	0.0010803282665
796.0	0.00107888784592
797.0	0.00107744850099
798.0	0.00107601023528
799.0	0.00107457305235
800.0	0.00107313695576
801.0	0.00107170194909
802.0	0.00107026803592
803.0	0.00106883521984
804.0	0.00106740350444
805.0	0.00106597289333
806.0	0.00106454339011
807.0	0.00106311499839
808.0	0.0010616877218
809.0	0.00106026156395
810.0	0.00105883652849
811.0	0.00105741261906
812.0	0.0010559898393
813.0	0.00105456819287
814.0	0.00105314768342
815.0	0.00105172831464
816.0	0.0010503100902
817.0	0.00104889301377
818.0	0.00104747708906
819.0	0.00104606231976
820.0	0.00104464870957
821.0	0.00104323626223
822.0	0.00104182498144
823.0	0.00104041487094
824.0	0.00103900593446
825.0	0.00103759817576
826.0	0.00103619159859
827.0	0.00103478620672
828.0	0.00103338200391
829.0	0.00103197899394
830.0	0.00103057718062
831.0	0.00102917656772
832.0	0.00102777715907
833.0	0.00102637895847
834.0	0.00102498196975
835.0	0.00102358619675
836.0	0.0010221916433
837.0	0.00102079831326
838.0	0.00101940621049
839.0	0.00101801533885
840.0	0.00101662570224
841.0	0.00101523730453
842.0	0.00101385014963
843.0	0.00101246424145
844.0	0.00101107958389
845.0	0.0010096961809
846.0	0.00100831403641
847.0	0.00100693315436
848.0	0.00100555353872
849.0	0.00100417519344
850.0	0.00100279812252
851.0	0.00100142232994
852.0	0.0010000478197
853.0	0.000998674595803
854.0	0.000997302662275
855.0	0.000995932023145
856.0	0.000994562682455
857.0	0.000993194644256
858.0	0.000991827912612
859.0	0.000990462491596
860.0	0.000989098385294
861.0	0.000987735597801
862.0	0.000986374133225
863.0	0.000985013995685
864.0	0.000983655189309
865.0	0.000982297718241
866.0	0.000980941586631
867.0	0.000979586798646
868.0	0.00097823335846
869.0	0.000976881270261
870.0	0.00097553053825
871.0	0.000974181166637
872.0	0.000972833159646
873.0	0.000971486521512
874.0	0.000970141256484
875.0	0.00096879736882
876.0	0.000967454862793
877.0	0.000966113742687
878.0	0.000964774012799
879.0	0.000963435677438
880.0	0.000962098740927
881.0	0.000960763207599
882.0	0.000959429081802
883.0	0.000958096367897
884.0	0.000956765070255
885.0	0.000955435193263
886.0	0.00095410674132
887.0	0.000952779718838
888.0	0.000951454130241
889.0	0.000950129979969
890.0	0.000948807272473
891.0	0.000947486012219
892.0	0.000946166203684
893.0	0.00094484785136
894.0	0.000943530959755
895.0	0.000942215533386
896.0	0.000940901576788
897.0	0.000939589094506
898.0	0.000938278091102
899.0	0.000936968571151
900.0	0.000935660539242
901.0	0.000934353999977
902.0	0.000933048957973
903.0	0.000931745417863
904.0	0.000930443384291
905.0	0.000929142861918
906.0	0.000927843855417
907.0	0.000926546369479
908.0	0.000925250408806
909.0	0.000923955978118
910.0	0.000922663082146
911.0	0.000921371725639
912.0	0.000920081913359
913.0	0.000918793650083
914.0	0.000917506940605
915.0	0.000916221789731
916.0	0.000914938202285
917.0	0.000913656183104
918.0	0.000912375737041
919.0	0.000911096868965
920.0	0.000909819583759
921.0	0.000908543886322
922.0	0.00090726978157
923.0	0.000905997274432
924.0	0.000904726369855
925.0	0.000903457072799
926.0	0.000902189388242
927.0	0.000900923321177
928.0	0.000899658876613
929.0	0.000898396059575
930.0	0.000897134875104
931.0	0.000895875328256
932.0	0.000894617424105
933.0	0.000893361167739
934.0	0.000892106564264
935.0	0.000890853618802
936.0	0.00088960233649
937.0	0.000888352722482
938.0	0.00088710478195
939.0	0.000885858520081
940.0	0.000884613942077
941.0	0.000883371053161
942.0	0.000882129858568
943.0	0.000880890363552
944.0	0.000879652573384
945.0	0.000878416493351
946.0	0.000877182128757
947.0	0.000875949484923
948.0	0.000874718567187
949.0	0.000873489380903
950.0	0.000872261931444
951.0	0.000871036224199
952.0	0.000869812264574
953.0	0.000868590057992
954.0	0.000867369609894
955.0	0.000866150925737
956.0	0.000864934010998
957.0	0.000863718871168
958.0	0.000862505511757
959.0	0.000861293938292
960.0	0.00086008415632
961.0	0.000858876171401
962.0	0.000857669989115
963.0	0.000856465615061
964.0	0.000855263054854
965.0	0.000854062314125
966.0	0.000852863398526
967.0	0.000851666313725
968.0	0.000850471065407
969.0	0.000849277659278
970.0	0.000848086101057
971.0	0.000846896396486
972.0	0.00084570855132
973.0	0.000844522571336
974.0	0.000843338462327
975.0	0.000842156230104
976.0	0.000840975880496
977.0	0.000839797419351
978.0	0.000838620852533
979.0	0.000837446185927
980.0	0.000836273425434
981.0	0.000835102576974
982.0	0.000833933646483
983.0	0.000832766639919
984.0	0.000831601563256
985.0	0.000830438422485
986.0	0.000829277223617
987.0	0.000828117972681
988.0	0.000826960675724
989.0	0.000825805338811
990.0	0.000824651968026
991.0	0.00082350056947
992.0	0.000822351149264
993.0	0.000821203713546
994.0	0.000820058268472
995.0	0.000818914820218
996.0	0.000817773374976
997.0	0.000816633938958
998.0	0.000815496518394
999.0	0.000814361119532
1000.0	0.000813227748639
1001.0	0.000812096411999
1002.0	0.000810967115915
1003.0	0.000809839866709
1004.0	0.00080871467072
1005.0	0.000807591534306
1006.0	0.000806470463843
1007.0	0.000805351465726
1008.0	0.000804234546366
1009.0	0.000803119712196
1010.0	0.000802006969664
1011.0	0.000800896325238
1012.0	0.000799787785401
1013.0	0.00079868135666
1014.0	0.000797577045534
1015.0	0.000796474858563
1016.0	0.000795374802307
1017.0	0.000794276883339
1018.0	0.000793181108256
1019.0	0.000792087483667
1020.0	0.000790996016204
1021.0	0.000789906712513
1022.0	0.000788819579262
1023.0	0.000787734623132
1024.0	0.000786651850826
1025.0	0.000785571269063
1026.0	0.000784492884579
1027.0	0.000783416704129
1028.0	0.000782342734486
1029.0	0.000781270982439
1030.0	0.000780201454794
1031.0	0.000779134158378
1032.0	0.000778069100033
1033.0	0.000777006286617
1034.0	0.000775945725008
1035.0	0.000774887422099
1036.0	0.000773831384803
1037.0	0.000772777620048
1038.0	0.000771726134779
1039.0	0.00077067693596
1040.0	0.000769630030568
1041.0	0.000768585425601
1042.0	0.000767543128072
1043.0	0.000766503145011
1044.0	0.000765465483464
1045.0	0.000764430150493
1046.0	0.00076339715318
1047.0	0.000762366498618
1048.0	0.000761338193921
1049.0	0.000760312246217
1050.0	0.00075928866265
1051.0	0.000758267450381
1052.0	0.000757248616585
1053.0	0.000756232168455
1054.0	0.0007552181132
1055.0	0.000754206458042
1056.0	0.00075319721022
1057.0	0.000752190376989
1058.0	0.000751185965618
1059.0	0.000750183983392
1060.0	0.000749184437612
1061.0	0.000748187335591
1062.0	0.00074719268466
1063.0	0.000746200492162
1064.0	0.000745210765457
1065.0	0.000744223511919
1066.0	0.000743238738933
1067.0	0.000742256453903
1068.0	0.000741276664244
1069.0	0.000740299377386
1070.0	0.000739324600773
1071.0	0.00073835234186
1072.0	0.000737382608119
1073.0	0.000736415407034
1074.0	0.000735450746102
1075.0	0.000734488632832
1076.0	0.000733529074747
1077.0	0.000732572079383
1078.0	0.000731617654288
1079.0	0.000730665807022
1080.0	0.000729716545158
1081.0	0.00072876987628
1082.0	0.000727825807984
1083.0	0.000726884347879
1084.0	0.000725945503583
1085.0	0.000725009282728
1086.0	0.000724075692956
1087.0	0.000723144741919
1088.0	0.000722216437281
1089.0	0.000721290786715
1090.0	0.000720367797907
1091.0	0.000719447478549
1092.0	0.000718529836347
1093.0	0.000717614879015
1094.0	0.000716702614276
1095.0	0.000715793049863
1096.0	0.000714886193517
1097.0	0.000713982052989
1098.0	0.000713080636039
1099.0	0.000712181950434
1100.0	0.00071128600395
1101.0	0.000710392804371
1102.0	0.000709502359487
1103.0	0.000708614677098
1104.0	0.00070772976501
1105.0	0.000706847631035
1106.0	0.000705968282994
1107.0	0.000705091728712
1108.0	0.000704217976021
1109.0	0.000703347032761
1110.0	0.000702478906774
1111.0	0.000701613605911
1112.0	0.000700751138024
1113.0	0.000699891510974
1114.0	0.000699034732625
1115.0	0.000698180810845
1116.0	0.000697329753505
1117.0	0.000696481568482
1118.0	0.000695636263655
1119.0	0.000694793846906
1120.0	0.000693954326121
1121.0	0.000693117709188
1122.0	0.000692284003997
1123.0	0.00069145321844
1124.0	0.000690625360411
1125.0	0.000689800437805
1126.0	0.000688978458518
1127.0	0.000688159430446
1128.0	0.000687343361487
1129.0	0.000686530259538
1130.0	0.000685720132497
1131.0	0.000684912988258
1132.0	0.000684108834718
1133.0	0.000683307679771
1134.0	0.000682509531308
1135.0	0.000681714397221
1136.0	0.000680922285397
1137.0	0.000680133203723
1138.0	0.000679347160079
1139.0	0.000678564162345
1140.0	0.000677784218397
1141.0	0.000677007336106
1142.0	0.000676233523337
1143.0	0.000675462787953
1144.0	0.00067469513781
1145.0	0.000673930580759
1146.0	0.000673169124644
1147.0	0.000672410777305
1148.0	0.000671655546573
1149.0	0.000670903440272
1150.0	0.000670154466219
1151.0	0.000669408632224
