Iteration number	RMS Error
167.0	0.00012501405858847533
168.0	0.00012494529581324803
169.0	0.00012487500427512337
170.0	0.0001248032305730502
171.0	0.00012473002035038008
172.0	0.00012465541831257175
173.0	0.00012457946824446836
174.0	0.00012450221302727843
175.0	0.0001244236946553557
176.0	0.00012434395425254757
177.0	0.00012426303208830445
178.0	0.00012418096759351838
179.0	0.00012409779937593425
180.0	0.00012401356523557869
181.0	0.00012392830217952298
182.0	0.00012384204643669895
183.0	0.00012375483347222205
184.0	0.0001236666980016136
185.0	0.00012357767400460922
186.0	0.00012348779473890821
187.0	0.00012339709275346029
188.0	0.00012330559990166899
189.0	0.00012321334735425639
190.0	0.00012312036561196152
191.0	0.0001230266845180139
192.0	0.00012293233327028818
193.0	0.00012283734043336646
194.0	0.00012274173395024189
195.0	0.00012264554115396349
196.0	0.00012254878877898854
197.0	0.00012245150297226864
198.0	0.00012235370930429389
199.0	0.00012225543277984729
200.0	0.00012215669784856352
201.0	0.00012205752841528627
202.0	0.00012195794785033431
203.0	0.0001218579789994962
204.0	0.00012175764419385655
205.0	0.00012165696525950065
206.0	0.00012155596352700727
207.0	0.00012145465984074605
208.0	0.00012135307456817561
209.0	0.00012125122760872758
210.0	0.00012114913840268248
211.0	0.00012104682593993361
212.0	0.00012094430876849703
213.0	0.00012084160500290397
214.0	0.0001207387323325019
215.0	0.00012063570802949769
216.0	0.00012053254895698569
217.0	0.00012042927157678405
218.0	0.00012032589195708363
219.0	0.00012022242578004877
220.0	0.00012011888834924825
221.0	0.00012001529459692962
222.0	0.00011991165909123756
223.0	0.00011980799604326383
224.0	0.00011970431931393171
225.0	0.00011960064242086273
226.0	0.00011949697854502655
227.0	0.0001193933405373605
228.0	0.00011928974092518917
229.0	0.00011918619191861732
230.0	0.00011908270541671753
231.0	0.00011897929301370884
232.0	0.00011887596600496938
233.0	0.00011877273539294914
234.0	0.00011866961189298509
235.0	0.00011856660593900067
236.0	0.00011846372768916929
237.0	0.00011836098703141385
238.0	0.0001182583935887622
239.0	0.00011815595672478414
240.0	0.00011805368554872917
241.0	0.00011795158892073019
242.0	0.00011784967545679831
243.0	0.00011774795353382019
244.0	0.00011764643129440951
245.0	0.00011754511665169956
246.0	0.00011744401729408941
247.0	0.00011734314068975845
248.0	0.00011724249409129944
249.0	0.00011714208454014662
250.0	0.00011704191887091587
251.0	0.00011694200371573244
252.0	0.00011684234550844906
253.0	0.00011674295048878134
254.0	0.00011664382470635573
255.0	0.0001165449740247805
256.0	0.00011644640412546478
257.0	0.00011634812051157574
258.0	0.00011625012851173976
259.0	0.00011615243328376611
260.0	0.00011605503981831707
261.0	0.00011595795294252707
262.0	0.00011586117732341207
263.0	0.00011576471747143069
264.0	0.00011566857774375594
265.0	0.00011557276234769766
266.0	0.00011547727534392364
267.0	0.00011538212064964614
268.0	0.00011528730204177463
269.0	0.00011519282316000246
270.0	0.00011509868750984384
271.0	0.00011500489846560321
272.0	0.00011491145927320987
273.0	0.00011481837305320009
274.0	0.00011472564280346146
275.0	0.00011463327140194645
276.0	0.00011454126160944777
277.0	0.00011444961607218463
278.0	0.00011435833732443679
279.0	0.00011426742779107991
280.0	0.00011417688979006429
281.0	0.00011408672553490491
282.0	0.00011399693713705941
283.0	0.00011390752660829031
284.0	0.00011381849586297357
285.0	0.00011372984672037969
286.0	0.00011364158090686718
287.0	0.000113553700058123
288.0	0.00011346620572122128
289.0	0.00011337909935673435
290.0	0.00011329238234087116
291.0	0.00011320605596739749
292.0	0.00011312012144963982
293.0	0.00011303457992239478
294.0	0.00011294943244388207
295.0	0.00011286467999756827
296.0	0.00011278032349398285
297.0	0.0001126963637725056
298.0	0.00011261280160311699
299.0	0.00011252963768814965
300.0	0.00011244687266387858
301.0	0.00011236450710228263
302.0	0.00011228254151254335
303.0	0.00011220097634272262
304.0	0.00011211981198121459
305.0	0.00011203904875833145
306.0	0.00011195868694779078
307.0	0.00011187872676808177
308.0	0.00011179916838402317
309.0	0.00011172001190803397
310.0	0.00011164125740158685
311.0	0.00011156290487646956
312.0	0.00011148495429614656
313.0	0.00011140740557704055
314.0	0.00011133025858974432
315.0	0.00011125351316032166
316.0	0.0001111771690714126
317.0	0.00011110122606351538
318.0	0.00011102568383605046
319.0	0.0001109505420485219
320.0	0.00011087580032165863
321.0	0.00011080145823841031
322.0	0.00011072751534508617
323.0	0.00011065397115236028
324.0	0.00011058082513625574
325.0	0.0001105080767391562
326.0	0.0001104357253707953
327.0	0.00011036377040915506
328.0	0.00011029221120145196
329.0	0.00011022104706498367
330.0	0.0001101502772880494
331.0	0.00011007990113080786
332.0	0.00011000991782614145
333.0	0.00010994032658045568
334.0	0.00010987112657450812
335.0	0.00010980231696419334
336.0	0.00010973389688133693
337.0	0.00010966586543440891
338.0	0.00010959822170929982
339.0	0.00010953096477003265
340.0	0.00010946409365949037
341.0	0.00010939760740007479
342.0	0.00010933150499439516
343.0	0.00010926578542593071
344.0	0.00010920044765968025
345.0	0.00010913549064275619
346.0	0.00010907091330504778
347.0	0.00010900671455980899
348.0	0.00010894289330421374
349.0	0.00010887944841997678
350.0	0.00010881637877388088
351.0	0.00010875368321832403
352.0	0.00010869136059188021
353.0	0.00010862940971976863
354.0	0.00010856782941440901
355.0	0.00010850661847592914
356.0	0.00010844577569259174
357.0	0.00010838529984131692
358.0	0.00010832518968812948
359.0	0.00010826544398858818
360.0	0.00010820606148825188
361.0	0.0001081470409231192
362.0	0.0001080883810199944
363.0	0.00010803008049696087
364.0	0.00010797213806372541
365.0	0.00010791455242203998
366.0	0.00010785732226606397
367.0	0.000107800446282729
368.0	0.00010774392315212073
369.0	0.00010768775154779233
370.0	0.00010763193013717933
371.0	0.00010757645758181451
372.0	0.0001075213325377771
373.0	0.00010746655365593556
374.0	0.00010741211958226775
375.0	0.00010735802895818414
376.0	0.00010730428042077701
377.0	0.00010725087260316525
378.0	0.00010719780413471164
379.0	0.00010714507364132513
380.0	0.00010709267974572393
381.0	0.00010704062106768675
382.0	0.00010698889622429877
383.0	0.00010693750383020218
384.0	0.00010688644249782681
385.0	0.00010683571083762313
386.0	0.00010678530745826368
387.0	0.00010673523096690466
388.0	0.00010668547996936369
389.0	0.00010663605307034074
390.0	0.00010658694887359183
391.0	0.00010653816598215628
392.0	0.00010648970299852958
393.0	0.00010644155852484635
394.0	0.00010639373116307957
395.0	0.0001063462195151858
396.0	0.00010629902218326337
397.0	0.00010625213776976891
398.0	0.00010620556487762801
399.0	0.00010615930211038959
400.0	0.00010611334807241862
401.0	0.00010606770136899867
402.0	0.00010602236060648388
403.0	0.00010597732439244592
404.0	0.00010593259133579357
405.0	0.00010588816004690447
406.0	0.00010584402913775266
407.0	0.00010580019722204909
408.0	0.00010575666291530103
409.0	0.00010571342483498105
410.0	0.00010567048160060602
411.0	0.00010562783183386802
412.0	0.00010558547415872392
413.0	0.00010554340720147581
414.0	0.00010550162959090903
415.0	0.00010546013995834957
416.0	0.00010541893693775974
417.0	0.00010537801916584319
418.0	0.00010533738528210994
419.0	0.00010529703392896153
420.0	0.00010525696375178219
421.0	0.00010521717339899616
422.0	0.00010517766152215097
423.0	0.00010513842677598458
424.0	0.00010509946781850467
425.0	0.00010506078331101864
426.0	0.00010502237191824946
427.0	0.00010498423230834785
428.0	0.00010494636315298821
429.0	0.00010490876312738723
430.0	0.00010487143091038916
431.0	0.00010483436518450123
432.0	0.00010479756463596295
433.0	0.00010476102795475983
434.0	0.00010472475383470093
435.0	0.00010468874097344933
436.0	0.00010465298807255205
437.0	0.00010461749383752177
438.0	0.00010458225697780359
439.0	0.00010454727620689889
440.0	0.00010451255024232899
441.0	0.00010447807780571253
442.0	0.00010444385762277614
443.0	0.00010440988842338129
444.0	0.00010437616894156356
445.0	0.00010434269791557327
446.0	0.00010430947408786702
447.0	0.00010427649620516631
448.0	0.00010424376301844562
449.0	0.00010421127328300229
450.0	0.00010417902575843138
451.0	0.00010414701920867544
452.0	0.00010411525240202559
453.0	0.00010408372411115168
454.0	0.00010405243311307584
455.0	0.00010402137818928234
456.0	0.00010399055812562693
457.0	0.00010395997171241313
458.0	0.00010392961774436423
459.0	0.00010389949502068544
460.0	0.00010386960234504223
461.0	0.00010383993852553551
462.0	0.00010381050237478616
463.0	0.00010378129270987868
464.0	0.0001037523083523879
465.0	0.00010372354812840727
466.0	0.00010369501086851104
467.0	0.00010366669540781127
468.0	0.00010363860058589719
469.0	0.00010361072524688793
470.0	0.00010358306823943041
471.0	0.00010355562841666165
472.0	0.00010352840463626627
473.0	0.00010350139576041824
474.0	0.00010347460065582268
475.0	0.00010344801819371535
476.0	0.00010342164724981059
477.0	0.00010339548670436699
478.0	0.00010336953544214523
479.0	0.00010334379235239793
480.0	0.00010331825632889141
481.0	0.00010329292626989221
482.0	0.00010326780107816042
483.0	0.00010324287966093873
484.0	0.00010321816092994498
485.0	0.00010319364380138785
486.0	0.0001031693271959418
487.0	0.00010314521003874896
488.0	0.00010312129125939589
489.0	0.00010309756979192613
490.0	0.0001030740445748152
491.0	0.00010305071455096488
492.0	0.00010302757866773351
493.0	0.00010300463587686976
494.0	0.00010298188513451741
495.0	0.00010295932540124741
496.0	0.00010293695564198473
497.0	0.0001029147748260569
498.0	0.0001028927819271454
499.0	0.00010287097592328923
500.0	0.00010284935579687031
501.0	0.00010282792053460688
502.0	0.00010280666912753945
503.0	0.0001027856005710311
504.0	0.00010276471386472564
505.0	0.00010274400801257359
506.0	0.00010272348202279199
507.0	0.00010270313490786214
508.0	0.00010268296568453405
509.0	0.00010266297337377171
510.0	0.00010264315700078396
511.0	0.000102623515594989
512.0	0.0001026040481900095
513.0	0.0001025847538236574
514.0	0.00010256563153792256
515.0	0.00010254668037895496
516.0	0.00010252789939705757
517.0	0.00010250928764667294
518.0	0.00010249084418635494
519.0	0.00010247256807878841
520.0	0.00010245445839071904
521.0	0.00010243651419301032
522.0	0.00010241873456058672
523.0	0.00010240111857242259
524.0	0.0001023836653115317
525.0	0.00010236637386494963
526.0	0.00010234924332374664
527.0	0.00010233227278297242
528.0	0.00010231546134167231
529.0	0.00010229880810286074
530.0	0.00010228231217352297
531.0	0.00010226597266455797
532.0	0.00010224978869081021
533.0	0.00010223375937104622
534.0	0.00010221788382792517
535.0	0.00010220216118799636
536.0	0.00010218659058166292
537.0	0.00010217117114322249
538.0	0.00010215590201079227
539.0	0.00010214078232631935
540.0	0.00010212581123556992
541.0	0.00010211098788811155
542.0	0.00010209631143730667
543.0	0.00010208178104027766
544.0	0.00010206739585791547
545.0	0.00010205315505484689
546.0	0.00010203905779942953
547.0	0.00010202510326374278
548.0	0.0001020112906235738
549.0	0.00010199761905837907
550.0	0.0001019840877513072
551.0	0.00010197069588915621
552.0	0.00010195744266237336
553.0	0.00010194432726503148
554.0	0.00010193134889482474
555.0	0.00010191850675305153
556.0	0.00010190580004461464
557.0	0.00010189322797795075
558.0	0.00010188078976510788
559.0	0.00010186848462164898
560.0	0.00010185631176668867
561.0	0.00010184427042285682
562.0	0.00010183235981627405
563.0	0.00010182057917658805
564.0	0.00010180892773689294
565.0	0.00010179740473375793
566.0	0.00010178600940723156
567.0	0.00010177474100075023
568.0	0.00010176359876121224
569.0	0.00010175258193893424
570.0	0.00010174168978759626
571.0	0.00010173092156428863
572.0	0.00010172027652946606
573.0	0.00010170975394695566
574.0	0.00010169935308390976
575.0	0.00010168907321083268
576.0	0.00010167891360151227
577.0	0.00010166887353308704
578.0	0.00010165895228597002
579.0	0.00010164914914383938
580.0	0.00010163946339366945
581.0	0.00010162989432566546
582.0	0.00010162044123328395
583.0	0.00010161110341320085
584.0	0.00010160188016533218
585.0	0.00010159277079277246
586.0	0.00010158377460181209
587.0	0.00010157489090193324
588.0	0.00010156611900577154
589.0	0.00010155745822912121
590.0	0.00010154890789092506
591.0	0.00010154046731322557
592.0	0.00010153213582121638
593.0	0.00010152391274317721
594.0	0.00010151579741048257
595.0	0.00010150778915760064
596.0	0.00010149988732204625
597.0	0.00010149209124439292
598.0	0.00010148440026827137
599.0	0.00010147681374034249
600.0	0.00010146933101027256
601.0	0.00010146195143074964
602.0	0.00010145467435745205
603.0	0.00010144749914904347
604.0	0.0001014404251671651
605.0	0.00010143345177641947
606.0	0.00010142657834435921
607.0	0.00010141980424146677
608.0	0.00010141312884115995
609.0	0.00010140655151977078
610.0	0.00010140007165652159
611.0	0.00010139368863355342
612.0	0.00010138740183587524
613.0	0.00010138121065136287
614.0	0.00010137511447075957
615.0	0.00010136911268765312
616.0	0.00010136320469846044
617.0	0.00010135738990243427
618.0	0.00010135166770164769
619.0	0.00010134603750095371
620.0	0.00010134049870802266
621.0	0.00010133505073330496
622.0	0.00010132969299001093
623.0	0.00010132442489411655
624.0	0.00010131924586435178
625.0	0.00010131415532216821
626.0	0.00010130915269176937
627.0	0.00010130423740006887
628.0	0.00010129940887668417
629.0	0.00010129466655392185
630.0	0.00010129000986680255
631.0	0.00010128543825299325
632.0	0.00010128095115284731
633.0	0.00010127654800936189
634.0	0.00010127222826817331
635.0	0.00010126799137758082
636.0	0.0001012638367884768
637.0	0.0001012597639543821
638.0	0.00010125577233142767
639.0	0.00010125186137833645
640.0	0.00010124803055639146
641.0	0.00010124427932948295
642.0	0.00010124060716405382
643.0	0.00010123701352910947
644.0	0.00010123349789616268
645.0	0.00010123005973931399
646.0	0.00010122669853515663
647.0	0.00010122341376280767
648.0	0.00010122020490388525
649.0	0.00010121707144251498
650.0	0.00010121401286528177
651.0	0.00010121102866128202
652.0	0.00010120811832205133
653.0	0.00010120528134159258
654.0	0.00010120251721637545
655.0	0.00010119982544527545
656.0	0.00010119720552960782
657.0	0.00010119465697312029
658.0	0.00010119217928195102
659.0	0.00010118977196466027
660.0	0.00010118743453217605
661.0	0.0001011851664978336
662.0	0.00010118296737731413
663.0	0.00010118083668869309
664.0	0.00010117877395237407
665.0	0.00010117677869112136
666.0	0.00010117485043001412
667.0	0.000101172988696498
668.0	0.00010117119302030162
669.0	0.00010116946293347735
670.0	0.00010116779797037659
671.0	0.00010116619766764447
672.0	0.00010116466156419094
673.0	0.00010116318920121738
674.0	0.00010116178012219406
675.0	0.00010116043387282947
676.0	0.00010115915000108642
677.0	0.00010115792805717953
678.0	0.00010115676759352838
679.0	0.00010115566816478186
680.0	0.00010115462932781019
681.0	0.00010115365064169213
682.0	0.00010115273166767328
683.0	0.00010115187196921181
684.0	0.000101151071111933
685.0	0.00010115032866361674
686.0	0.00010114964419423602
687.0	0.00010114901727589385
688.0	0.00010114844748282347
689.0	0.00010114793439143844
690.0	0.00010114747758022553
691.0	0.00010114707662982655
692.0	0.00010114673112298467
693.0	0.00010114644064454209
694.0	0.00010114620478142289
695.0	0.00010114602312265312
696.0	0.00010114589525933239
697.0	0.00010114582078460934
698.0	0.000101145799293731
699.0	0.0001011458303839441
700.0	0.0001011459136545999
701.0	0.00010114604870705302
702.0	0.00010114623514467338
703.0	0.00010114647257287601
704.0	0.00010114676059906501
705.0	0.00010114709883265717
706.0	0.0001011474868850897
707.0	0.00010114792436974069
708.0	0.00010114841090200329
709.0	0.00010114894609922887
710.0	0.00010114952958073337
711.0	0.00010115016096778192
712.0	0.00010115083988360115
713.0	0.00010115156595335636
714.0	0.00010115233880413413
715.0	0.00010115315806494564
716.0	0.00010115402336672811
717.0	0.00010115493434232435
718.0	0.00010115589062649277
719.0	0.00010115689185585301
720.0	0.00010115793766893408
721.0	0.0001011590277061377
722.0	0.0001011601616097389
723.0	0.00010116133902386939
724.0	0.00010116255959450805
725.0	0.00010116382296950981
726.0	0.00010116512879853493
727.0	0.0001011664767331078
728.0	0.00010116786642655457
729.0	0.00010116929753402158
730.0	0.00010117076971248927
731.0	0.00010117228262071027
732.0	0.00010117383591925102
733.0	0.00010117542927045977
734.0	0.0001011770623384615
735.0	0.00010117873478916284
736.0	0.00010118044629023173
737.0	0.00010118219651110542
738.0	0.000101183985122944
739.0	0.00010118581179867703
740.0	0.00010118767621295936
741.0	0.00010118957804217449
742.0	0.00010119151696444078
743.0	0.00010119349265958642
744.0	0.00010119550480912649
745.0	0.00010119755309631124
746.0	0.00010119963720605844
747.0	0.00010120175682498019
748.0	0.00010120391164136514
749.0	0.00010120610134519158
750.0	0.00010120832562808261
751.0	0.00010121058418331807
752.0	0.00010121287670584595
753.0	0.00010121520289224109
754.0	0.00010121756244073662
755.0	0.00010121995505117257
756.0	0.0001012223804250203
757.0	0.00010122483826537384
758.0	0.00010122732827692786
759.0	0.00010122985016599707
760.0	0.00010123240364047262
761.0	0.00010123498840984929
762.0	0.00010123760418517847
763.0	0.00010124025067910818
764.0	0.00010124292760585163
765.0	0.00010124563468120105
766.0	0.00010124837162246533
767.0	0.00010125113814851885
768.0	0.00010125393397981207
769.0	0.00010125675883826095
770.0	0.00010125961244737316
771.0	0.00010126249453214591
772.0	0.00010126540481910704
773.0	0.00010126834303627886
774.0	0.00010127130891319141
775.0	0.00010127430218086363
776.0	0.00010127732257180882
777.0	0.00010128036982002492
778.0	0.00010128344366098878
779.0	0.00010128654383164877
780.0	0.00010128967007040801
781.0	0.00010129282211712319
782.0	0.00010129599971308864
783.0	0.00010129920260107926
784.0	0.00010130243052526817
785.0	0.00010130568323128988
786.0	0.00010130896046618769
787.0	0.00010131226197843281
788.0	0.00010131558751789382
789.0	0.00010131893683585915
790.0	0.00010132230968501016
791.0	0.00010132570581941918
792.0	0.00010132912499454463
793.0	0.00010133256696722595
794.0	0.00010133603149568497
795.0	0.00010133951833949939
796.0	0.00010134302725961829
797.0	0.00010134655801835426
798.0	0.00010135011037934736
799.0	0.00010135368410758874
800.0	0.00010135727896943215
801.0	0.00010136089473253125
802.0	0.00010136453116587554
803.0	0.00010136818803977281
804.0	0.00010137186512585332
805.0	0.00010137556219704738
806.0	0.00010137927902758201
807.0	0.00010138301539299462
808.0	0.00010138677107009511
809.0	0.00010139054583699187
810.0	0.00010139433947305858
811.0	0.00010139815175894252
812.0	0.00010140198247657452
813.0	0.00010140583140911788
814.0	0.0001014096983410286
815.0	0.00010141358305796963
816.0	0.00010141748534686703
817.0	0.0001014214049958958
818.0	0.00010142534179444356
819.0	0.00010142929553311752
820.0	0.00010143326600375966
821.0	0.00010143725299943363
822.0	0.00010144125631439543
823.0	0.0001014452757441132
824.0	0.00010144931108525449
825.0	0.00010145336213567802
826.0	0.00010145742869440651
827.0	0.00010146151056167334
828.0	0.00010146560753887354
829.0	0.00010146971942856774
830.0	0.00010147384603448612
831.0	0.00010147798716152944
832.0	0.00010148214261574086
833.0	0.00010148631220428319
834.0	0.00010149049573550657
835.0	0.00010149469301889795
836.0	0.00010149890386503421
837.0	0.00010150312808564531
838.0	0.00010150736549359401
839.0	0.00010151161590281854
840.0	0.00010151587912840312
841.0	0.00010152015498652859
842.0	0.00010152444329447156
843.0	0.00010152874387060491
844.0	0.00010153305653437074
845.0	0.00010153738110632971
846.0	0.00010154171740809358
847.0	0.00010154606526236735
848.0	0.00010155042449290238
849.0	0.0001015547949245487
850.0	0.00010155917638315981
851.0	0.00010156356869568202
852.0	0.00010156797169009662
853.0	0.00010157238519545611
854.0	0.00010157680904178733
855.0	0.00010158124306020978
856.0	0.00010158568708284191
857.0	0.00010159014094282507
858.0	0.00010159460447432674
859.0	0.00010159907751250499
860.0	0.00010160355989356019
861.0	0.00010160805145469736
862.0	0.00010161255203406802
863.0	0.0001016170614708719
864.0	0.00010162157960524369
865.0	0.00010162610627834662
866.0	0.00010163064133230822
867.0	0.00010163518461021536
868.0	0.00010163973595614983
869.0	0.00010164429521511947
870.0	0.00010164886223311509
871.0	0.00010165343685709321
872.0	0.00010165801893492907
873.0	0.00010166260831547262
874.0	0.0001016672048484911
875.0	0.00010167180838470287
876.0	0.00010167641877574263
877.0	0.00010168103587418022
878.0	0.00010168565953350438
879.0	0.00010169028960811535
880.0	0.0001016949259533343
881.0	0.00010169956842538875
882.0	0.00010170421688139715
883.0	0.00010170887117939911
884.0	0.00010171353117830941
885.0	0.0001017181967379379
886.0	0.00010172286771897468
887.0	0.00010172754398299547
888.0	0.00010173222539246101
889.0	0.00010173691181068947
890.0	0.00010174160310186314
891.0	0.00010174629913103124
892.0	0.000101750999764104
893.0	0.00010175570486785444
894.0	0.00010176041430988344
895.0	0.00010176512795865784
896.0	0.00010176984568348393
897.0	0.00010177456735447395
898.0	0.0001017792928426053
899.0	0.00010178402201969199
900.0	0.00010178875475832902
901.0	0.00010179349093197187
902.0	0.00010179823041486156
903.0	0.00010180297308208632
904.0	0.00010180771880950521
905.0	0.00010181246747378778
906.0	0.0001018172189524271
907.0	0.00010182197312368307
908.0	0.00010182672986661789
909.0	0.00010183148906106684
910.0	0.00010183625058766569
911.0	0.00010184101432782104
912.0	0.00010184578016371938
913.0	0.00010185054797829644
914.0	0.00010185531765527523
915.0	0.00010186008907913542
916.0	0.00010186486213511654
917.0	0.00010186963670921172
918.0	0.00010187441268815586
919.0	0.00010187918995943694
920.0	0.00010188396841129069
921.0	0.00010188874793268803
922.0	0.00010189352841332875
923.0	0.00010189830974364857
924.0	0.00010190309181480839
925.0	0.00010190787451868852
926.0	0.00010191265774789507
927.0	0.00010191744139574532
928.0	0.00010192222535627351
929.0	0.00010192700952423688
930.0	0.00010193179379505724
931.0	0.0001019365780648885
932.0	0.00010194136223056254
933.0	0.0001019461461896106
934.0	0.00010195092984027125
935.0	0.00010195571308144671
936.0	0.00010196049581271634
937.0	0.00010196527793435288
938.0	0.00010197005934731687
939.0	0.00010197483995322233
940.0	0.00010197961965433917
941.0	0.00010198439835362625
942.0	0.00010198917595468539
943.0	0.00010199395236178004
944.0	0.00010199872747983121
945.0	0.00010200350121442471
946.0	0.00010200827347173829
947.0	0.00010201304415865746
948.0	0.00010201781318267871
949.0	0.00010202258045193345
950.0	0.00010202734587520386
951.0	0.00010203210936185479
952.0	0.00010203687082193294
953.0	0.00010204163016605632
954.0	0.00010204638730551685
955.0	0.00010205114215218139
956.0	0.00010205589461853179
957.0	0.00010206064461768889
958.0	0.00010206539206334391
959.0	0.00010207013686980162
960.0	0.00010207487895199726
961.0	0.00010207961822541816
962.0	0.0001020843546061607
963.0	0.00010208908801091497
964.0	0.00010209381835694644
965.0	0.00010209854556210662
966.0	0.00010210326954486479
967.0	0.00010210799022419079
968.0	0.00010211270751967256
969.0	0.0001021174213514903
970.0	0.00010212213164037146
971.0	0.00010212683830758087
972.0	0.00010213154127497919
973.0	0.00010213624046497272
974.0	0.00010214093580052292
975.0	0.0001021456272051498
976.0	0.00010215031460289766
977.0	0.0001021549979184087
978.0	0.00010215967707679624
979.0	0.00010216435200374761
980.0	0.00010216902262551965
981.0	0.00010217368886886774
982.0	0.00010217835066107628
983.0	0.00010218300792996431
984.0	0.00010218766060387076
985.0	0.00010219230861167173
986.0	0.00010219695188274097
987.0	0.00010220159034700058
988.0	0.00010220622393485459
989.0	0.00010221085257722274
990.0	0.00010221547620553839
991.0	0.00010222009475174518
992.0	0.0001022247081482904
993.0	0.00010222931632811331
994.0	0.00010223391922463443
995.0	0.00010223851677178616
996.0	0.00010224310890399183
997.0	0.00010224769555616304
998.0	0.00010225227666369439
